State,County Name,County Fips,2000,2004,2008,2012,2016,2020
KENTUCKY,CLAY,21051,R,R,R,R,R,R
KENTUCKY,CLINTON,21053,R,R,R,R,R,R
KENTUCKY,CRITTENDEN,21055,R,R,R,R,R,R
KENTUCKY,CUMBERLAND,21057,R,R,R,R,R,R
KENTUCKY,DAVIESS,21059,R,R,R,R,R,R
KENTUCKY,EDMONSON,21061,R,R,R,R,R,R
KENTUCKY,ELLIOTT,21063,D,D,D,D,R,R
KENTUCKY,ESTILL,21065,R,R,R,R,R,R
KENTUCKY,FAYETTE,21067,R,R,D,D,D,D
KENTUCKY,FLEMING,21069,R,R,R,R,R,R
KENTUCKY,FLOYD,21071,D,D,R,R,R,R
KENTUCKY,FRANKLIN,21073,D,R,R,D,R,R
KENTUCKY,FULTON,21075,D,R,R,R,R,R
KENTUCKY,GALLATIN,21077,R,R,R,R,R,R
KENTUCKY,GARRARD,21079,R,R,R,R,R,R
KENTUCKY,GRANT,21081,R,R,R,R,R,R
KENTUCKY,GRAVES,21083,R,R,R,R,R,R
KENTUCKY,GRAYSON,21085,R,R,R,R,R,R
KENTUCKY,GREEN,21087,R,R,R,R,R,R
KENTUCKY,GREENUP,21089,R,R,R,R,R,R
KENTUCKY,HANCOCK,21091,R,R,D,R,R,R
KENTUCKY,HARDIN,21093,R,R,R,R,R,R
KENTUCKY,HARLAN,21095,D,R,R,R,R,R
KENTUCKY,HARRISON,21097,R,R,R,R,R,R
KENTUCKY,HART,21099,R,R,R,R,R,R
KENTUCKY,HENDERSON,21101,D,R,D,R,R,R
KENTUCKY,HENRY,21103,R,R,R,R,R,R
KENTUCKY,HICKMAN,21105,R,R,R,R,R,R
KENTUCKY,HOPKINS,21107,R,R,R,R,R,R
KENTUCKY,JACKSON,21109,R,R,R,R,R,R
KENTUCKY,JEFFERSON,21111,D,D,D,D,D,D
KENTUCKY,JESSAMINE,21113,R,R,R,R,R,R
KENTUCKY,JOHNSON,21115,R,R,R,R,R,R
KENTUCKY,KENTON,21117,R,R,R,R,R,R
KENTUCKY,KNOTT,21119,D,D,R,R,R,R
KENTUCKY,KNOX,21121,R,R,R,R,R,R
KENTUCKY,LARUE,21123,R,R,R,R,R,R
KENTUCKY,LAUREL,21125,R,R,R,R,R,R
KENTUCKY,LAWRENCE,21127,R,R,R,R,R,R
KENTUCKY,LEE,21129,R,R,R,R,R,R
KENTUCKY,LESLIE,21131,R,R,R,R,R,R
KENTUCKY,LETCHER,21133,D,R,R,R,R,R
KENTUCKY,LEWIS,21135,R,R,R,R,R,R
KENTUCKY,LINCOLN,21137,R,R,R,R,R,R
KENTUCKY,LIVINGSTON,21139,R,R,R,R,R,R
KENTUCKY,LOGAN,21141,R,R,R,R,R,R
KENTUCKY,LYON,21143,R,R,R,R,R,R
KENTUCKY,MADISON,21151,R,R,R,R,R,R
KENTUCKY,MAGOFFIN,21153,R,D,R,R,R,R
KENTUCKY,MARION,21155,R,R,R,R,R,R
KENTUCKY,MARSHALL,21157,R,R,R,R,R,R
KENTUCKY,MARTIN,21159,R,R,R,R,R,R
KENTUCKY,MASON,21161,R,R,R,R,R,R
KENTUCKY,MCCRACKEN,21145,R,R,R,R,R,R
KENTUCKY,MCCREARY,21147,R,R,R,R,R,R
KENTUCKY,MCLEAN,21149,R,R,R,R,R,R
KENTUCKY,MEADE,21163,R,R,R,R,R,R
KENTUCKY,MENIFEE,21165,R,D,D,R,R,R
KENTUCKY,MERCER,21167,R,R,R,R,R,R
KENTUCKY,METCALFE,21169,R,R,R,R,R,R
KENTUCKY,MONROE,21171,R,R,R,R,R,R
KENTUCKY,MONTGOMERY,21173,R,R,R,R,R,R
KENTUCKY,MORGAN,21175,R,R,R,R,R,R
KENTUCKY,MUHLENBERG,21177,D,R,R,R,R,R
KENTUCKY,NELSON,21179,R,R,R,R,R,R
KENTUCKY,NICHOLAS,21181,R,R,R,R,R,R
KENTUCKY,OHIO,21183,R,R,R,R,R,R
KENTUCKY,OLDHAM,21185,R,R,R,R,R,R
KENTUCKY,OWEN,21187,R,R,R,R,R,R
KENTUCKY,OWSLEY,21189,R,R,R,R,R,R
KENTUCKY,PENDLETON,21191,R,R,R,R,R,R
KENTUCKY,PERRY,21193,D,R,R,R,R,R
KENTUCKY,PIKE,21195,D,D,R,R,R,R
KENTUCKY,POWELL,21197,R,R,R,R,R,R
KENTUCKY,PULASKI,21199,R,R,R,R,R,R
KENTUCKY,ROBERTSON,21201,R,R,R,R,R,R
KENTUCKY,ROCKCASTLE,21203,R,R,R,R,R,R
KENTUCKY,ROWAN,21205,R,D,D,R,R,R
KENTUCKY,RUSSELL,21207,R,R,R,R,R,R
KENTUCKY,SCOTT,21209,R,R,R,R,R,R
KENTUCKY,SHELBY,21211,R,R,R,R,R,R
KENTUCKY,SIMPSON,21213,R,R,R,R,R,R
KENTUCKY,SPENCER,21215,R,R,R,R,R,R
KENTUCKY,TAYLOR,21217,R,R,R,R,R,R
KENTUCKY,TODD,21219,R,R,R,R,R,R
KENTUCKY,TRIGG,21221,R,R,R,R,R,R
KENTUCKY,TRIMBLE,21223,R,R,R,R,R,R
KENTUCKY,UNION,21225,R,R,R,R,R,R
KENTUCKY,WARREN,21227,R,R,R,R,R,R
KENTUCKY,WASHINGTON,21229,R,R,R,R,R,R
KENTUCKY,WAYNE,21231,R,R,R,R,R,R
KENTUCKY,WEBSTER,21233,R,R,R,R,R,R
KENTUCKY,WHITLEY,21235,R,R,R,R,R,R
KENTUCKY,WOLFE,21237,R,D,D,R,R,R
KENTUCKY,WOODFORD,21239,R,R,R,R,R,R
LOUISIANA,ACADIA,22001,R,R,R,R,R,R
LOUISIANA,ALLEN,22003,R,R,R,R,R,R
LOUISIANA,ASCENSION,22005,R,R,R,R,R,R
LOUISIANA,ASSUMPTION,22007,D,D,R,R,R,R
LOUISIANA,AVOYELLES,22009,R,R,R,R,R,R
LOUISIANA,BEAUREGARD,22011,R,R,R,R,R,R
LOUISIANA,BIENVILLE,22013,D,R,R,R,R,R
LOUISIANA,BOSSIER,22015,R,R,R,R,R,R
LOUISIANA,CADDO,22017,D,R,D,D,D,D
LOUISIANA,CALCASIEU,22019,R,R,R,R,R,R
LOUISIANA,CALDWELL,22021,R,R,R,R,R,R
LOUISIANA,CAMERON,22023,R,R,R,R,R,R
LOUISIANA,CATAHOULA,22025,R,R,R,R,R,R
LOUISIANA,CLAIBORNE,22027,R,R,R,R,R,R
LOUISIANA,CONCORDIA,22029,R,R,R,R,R,R
LOUISIANA,DE SOTO,22031,R,R,R,R,R,R
LOUISIANA,EAST BATON ROUGE,22033,R,R,D,D,D,D
LOUISIANA,EAST CARROLL,22035,D,D,D,D,D,D
LOUISIANA,EAST FELICIANA,22037,R,R,R,R,R,R
LOUISIANA,EVANGELINE,22039,R,R,R,R,R,R
LOUISIANA,FRANKLIN,22041,R,R,R,R,R,R
LOUISIANA,GRANT,22043,R,R,R,R,R,R
LOUISIANA,IBERIA,22045,R,R,R,R,R,R
LOUISIANA,IBERVILLE,22047,D,D,D,D,D,D
LOUISIANA,JACKSON,22049,R,R,R,R,R,R
LOUISIANA,JEFFERSON,22051,R,R,R,R,R,R
LOUISIANA,JEFFERSON DAVIS,22053,R,R,R,R,R,R
LOUISIANA,LA SALLE,22059,R,R,R,R,R,R
LOUISIANA,LAFAYETTE,22055,R,R,R,R,R,R
LOUISIANA,LAFOURCHE,22057,R,R,R,R,R,R
LOUISIANA,LINCOLN,22061,R,R,R,R,R,R
LOUISIANA,LIVINGSTON,22063,R,R,R,R,R,R
LOUISIANA,MADISON,22065,D,D,D,D,D,D
LOUISIANA,MOREHOUSE,22067,R,R,R,R,R,R
LOUISIANA,NATCHITOCHES,22069,R,R,R,R,R,R
LOUISIANA,ORLEANS,22071,D,D,D,D,D,D
LOUISIANA,OUACHITA,22073,R,R,R,R,R,R
LOUISIANA,PLAQUEMINES,22075,R,R,R,R,R,R
LOUISIANA,POINTE COUPEE,22077,D,D,R,R,R,R
LOUISIANA,RAPIDES,22079,R,R,R,R,R,R
LOUISIANA,RED RIVER,22081,R,R,R,R,R,R
LOUISIANA,RICHLAND,22083,R,R,R,R,R,R
LOUISIANA,SABINE,22085,R,R,R,R,R,R
LOUISIANA,ST. BERNARD,22087,R,R,R,R,R,R
LOUISIANA,ST. CHARLES,22089,R,R,R,R,R,R
LOUISIANA,ST. HELENA,22091,D,D,D,D,D,D
LOUISIANA,ST. JAMES,22093,D,D,D,D,D,D
LOUISIANA,ST. JOHN THE BAPTIST,22095,D,D,D,D,D,D
LOUISIANA,ST. LANDRY,22097,D,R,R,R,R,R
LOUISIANA,ST. MARTIN,22099,R,R,R,R,R,R
LOUISIANA,ST. MARY,22101,R,R,R,R,R,R
LOUISIANA,ST. TAMMANY,22103,R,R,R,R,R,R
LOUISIANA,TANGIPAHOA,22105,R,R,R,R,R,R
LOUISIANA,TENSAS,22107,D,D,D,D,D,D
LOUISIANA,TERREBONNE,22109,R,R,R,R,R,R
LOUISIANA,UNION,22111,R,R,R,R,R,R
LOUISIANA,VERMILION,22113,R,R,R,R,R,R
LOUISIANA,VERNON,22115,R,R,R,R,R,R
LOUISIANA,WASHINGTON,22117,R,R,R,R,R,R
LOUISIANA,WEBSTER,22119,R,R,R,R,R,R
LOUISIANA,WEST BATON ROUGE,22121,D,R,R,R,R,R
LOUISIANA,WEST CARROLL,22123,R,R,R,R,R,R
LOUISIANA,WEST FELICIANA,22125,R,R,R,R,R,R
LOUISIANA,WINN,22127,R,R,R,R,R,R
MAINE,ANDROSCOGGIN,23001,D,D,D,D,R,R
MAINE,AROOSTOOK,23003,D,D,D,D,R,R
MAINE,CUMBERLAND,23005,D,D,D,D,D,D
MAINE,FRANKLIN,23007,D,D,D,D,R,R
MAINE,HANCOCK,23009,D,D,D,D,D,D
MAINE,KENNEBEC,23011,D,D,D,D,R,D
MAINE,KNOX,23013,D,D,D,D,D,D
MAINE,LINCOLN,23015,R,D,D,D,D,D
MAINE,OXFORD,23017,D,D,D,D,R,R
MAINE,PENOBSCOT,23019,R,D,D,D,R,R
MAINE,PISCATAQUIS,23021,R,R,R,R,R,R
MAINE,SAGADAHOC,23023,D,D,D,D,D,D
MAINE,SOMERSET,23025,D,D,D,D,R,R
MAINE,WALDO,23027,R,D,D,D,D,D
MAINE,WASHINGTON,23029,R,R,D,D,R,R
MAINE,YORK,23031,D,D,D,D,D,D
MARYLAND,ALLEGANY,24001,R,R,R,R,R,R
MARYLAND,ANNE ARUNDEL,24003,R,R,R,R,D,R
MARYLAND,BALTIMORE,24005,D,D,D,D,D,R
MARYLAND,,24510,D,D,D,D,D,D
MARYLAND,CALVERT,24009,R,R,R,R,R,R
MARYLAND,CAROLINE,24011,R,R,R,R,R,R
MARYLAND,CARROLL,24013,R,R,R,R,R,R
MARYLAND,CECIL,24015,R,R,R,R,R,R
MARYLAND,CHARLES,24017,D,D,D,D,D,D
MARYLAND,DORCHESTER,24019,R,R,R,R,R,R
MARYLAND,FREDERICK,24021,R,R,R,R,R,R
MARYLAND,GARRETT,24023,R,R,R,R,R,R
MARYLAND,HARFORD,24025,R,R,R,R,R,R
MARYLAND,HOWARD,24027,D,D,D,D,D,R
MARYLAND,KENT,24029,R,R,D,R,R,R
MARYLAND,MONTGOMERY,24031,D,D,D,D,D,D
MARYLAND,PRINCE GEORGE'S,24033,D,D,D,D,D,D
MARYLAND,QUEEN ANNE'S,24035,R,R,R,R,R,R
MARYLAND,SOMERSET,24039,D,R,R,D,R,R
MARYLAND,ST MARY'S,24037,,,,,,R
MARYLAND,ST. MARY'S,24037,R,R,R,R,R,
MARYLAND,TALBOT,24041,R,R,R,R,R,R
MARYLAND,WASHINGTON,24043,R,R,R,R,R,R
MARYLAND,WICOMICO,24045,R,R,R,R,R,R
MARYLAND,WORCESTER,24047,R,R,R,R,R,R
MASSACHUSETTS,BARNSTABLE,25001,D,D,D,D,D,D
MASSACHUSETTS,BERKSHIRE,25003,D,D,D,D,D,D
MASSACHUSETTS,BRISTOL,25005,D,D,D,D,D,D
MASSACHUSETTS,DUKES,25007,D,D,D,D,D,D
MASSACHUSETTS,ESSEX,25009,D,D,D,D,D,D
MASSACHUSETTS,FRANKLIN,25011,D,D,D,D,D,D
MASSACHUSETTS,HAMPDEN,25013,D,D,D,D,D,D
MASSACHUSETTS,HAMPSHIRE,25015,D,D,D,D,D,D
MASSACHUSETTS,MIDDLESEX,25017,D,D,D,D,D,D
MASSACHUSETTS,NANTUCKET,25019,D,D,D,D,D,D
MASSACHUSETTS,NORFOLK,25021,D,D,D,D,D,D
MASSACHUSETTS,PLYMOUTH,25023,D,D,D,D,D,D
MASSACHUSETTS,SUFFOLK,25025,D,D,D,D,D,D
MASSACHUSETTS,WORCESTER,25027,D,D,D,D,D,D
MICHIGAN,ALCONA,26001,R,R,R,R,R,R
MICHIGAN,ALGER,26003,R,D,D,R,R,R
MICHIGAN,ALLEGAN,26005,R,R,R,R,R,R
MICHIGAN,ALPENA,26007,D,R,D,R,R,R
MICHIGAN,ANTRIM,26009,R,R,R,R,R,R
MICHIGAN,ARENAC,26011,D,D,D,R,R,R
MICHIGAN,BARAGA,26013,R,R,R,R,R,R
MICHIGAN,BARRY,26015,R,R,R,R,R,R
MICHIGAN,BAY,26017,D,D,D,D,R,R
MICHIGAN,BENZIE,26019,R,R,D,R,R,R
MICHIGAN,BERRIEN,26021,R,R,D,R,R,R
MICHIGAN,BRANCH,26023,R,R,R,R,R,R
MICHIGAN,CALHOUN,26025,D,R,D,D,R,R
MICHIGAN,CASS,26027,R,R,D,R,R,R
MICHIGAN,CHARLEVOIX,26029,R,R,R,R,R,R
MICHIGAN,CHEBOYGAN,26031,R,R,R,R,R,R
MICHIGAN,CHIPPEWA,26033,R,R,R,R,R,R
MICHIGAN,CLARE,26035,D,R,D,R,R,R
MICHIGAN,CLINTON,26037,R,R,D,R,R,R
MICHIGAN,CRAWFORD,26039,R,R,R,R,R,R
MICHIGAN,DELTA,26041,R,R,D,R,R,R
MICHIGAN,DICKINSON,26043,R,R,R,R,R,R
MICHIGAN,EATON,26045,R,R,D,D,R,R
MICHIGAN,EMMET,26047,R,R,R,R,R,R
MICHIGAN,GENESEE,26049,D,D,D,D,D,D
MICHIGAN,GLADWIN,26051,R,R,D,R,R,R
MICHIGAN,GOGEBIC,26053,D,D,D,D,R,R
MICHIGAN,GRAND TRAVERSE,26055,R,R,R,R,R,R
MICHIGAN,GRATIOT,26057,R,R,D,R,R,R
MICHIGAN,HILLSDALE,26059,R,R,R,R,R,R
MICHIGAN,HOUGHTON,26061,R,R,R,R,R,R
MICHIGAN,HURON,26063,R,R,R,R,R,R
MICHIGAN,INGHAM,26065,D,D,D,D,D,D
MICHIGAN,IONIA,26067,R,R,R,R,R,R
MICHIGAN,IOSCO,26069,D,R,D,R,R,R
MICHIGAN,IRON,26071,D,R,D,R,R,R
MICHIGAN,ISABELLA,26073,D,D,D,D,R,R
MICHIGAN,JACKSON,26075,R,R,D,R,R,R
MICHIGAN,KALAMAZOO,26077,D,D,D,D,D,D
MICHIGAN,KALKASKA,26079,R,R,R,R,R,R
MICHIGAN,KENT,26081,R,R,D,R,R,D
MICHIGAN,KEWEENAW,26083,R,R,R,R,R,R
MICHIGAN,LAKE,26085,D,D,D,D,R,R
MICHIGAN,LAPEER,26087,R,R,R,R,R,R
MICHIGAN,LEELANAU,26089,R,R,D,R,R,D
MICHIGAN,LENAWEE,26091,R,R,D,R,R,R
MICHIGAN,LIVINGSTON,26093,R,R,R,R,R,R
MICHIGAN,LUCE,26095,R,R,R,R,R,R
MICHIGAN,MACKINAC,26097,R,R,R,R,R,R
MICHIGAN,MACOMB,26099,D,R,D,D,R,R
MICHIGAN,MANISTEE,26101,D,R,D,D,R,R
MICHIGAN,MARQUETTE,26103,D,D,D,D,D,D
MICHIGAN,MASON,26105,R,R,D,R,R,R
MICHIGAN,MECOSTA,26107,R,R,R,R,R,R
MICHIGAN,MENOMINEE,26109,R,R,D,R,R,R
MICHIGAN,MIDLAND,26111,R,R,R,R,R,R
MICHIGAN,MISSAUKEE,26113,R,R,R,R,R,R
MICHIGAN,MONROE,26115,D,R,D,D,R,R
MICHIGAN,MONTCALM,26117,R,R,R,R,R,R
MICHIGAN,MONTMORENCY,26119,R,R,R,R,R,R
MICHIGAN,MUSKEGON,26121,D,D,D,D,D,D
MICHIGAN,NEWAYGO,26123,R,R,R,R,R,R
MICHIGAN,OAKLAND,26125,D,D,D,D,D,D
MICHIGAN,OCEANA,26127,R,R,D,R,R,R
MICHIGAN,OGEMAW,26129,D,R,D,R,R,R
MICHIGAN,ONTONAGON,26131,R,R,D,R,R,R
MICHIGAN,OSCEOLA,26133,R,R,R,R,R,R
MICHIGAN,OSCODA,26135,R,R,R,R,R,R
MICHIGAN,OTSEGO,26137,R,R,R,R,R,R
MICHIGAN,OTTAWA,26139,R,R,R,R,R,R
MICHIGAN,PRESQUE ISLE,26141,R,R,D,R,R,R
MICHIGAN,ROSCOMMON,26143,D,R,D,R,R,R
MICHIGAN,SAGINAW,26145,D,D,D,D,R,D
MICHIGAN,SANILAC,26151,R,R,R,R,R,R
MICHIGAN,SCHOOLCRAFT,26153,R,R,D,R,R,R
MICHIGAN,SHIAWASSEE,26155,R,R,D,D,R,R
MICHIGAN,ST. CLAIR,26147,R,R,D,R,R,R
MICHIGAN,ST. JOSEPH,26149,R,R,R,R,R,R
MICHIGAN,TUSCOLA,26157,R,R,R,R,R,R
MICHIGAN,VAN BUREN,26159,R,R,D,D,R,R
MICHIGAN,WASHTENAW,26161,D,D,D,D,D,D
MICHIGAN,WAYNE,26163,D,D,D,D,D,D
MICHIGAN,WEXFORD,26165,R,R,R,R,R,R
MINNESOTA,AITKIN,27001,D,R,D,R,R,R
MINNESOTA,ANOKA,27003,R,R,R,R,R,R
MINNESOTA,BECKER,27005,R,R,R,R,R,R
MINNESOTA,BELTRAMI,27007,R,D,D,D,R,R
MINNESOTA,BENTON,27009,R,R,R,R,R,R
MINNESOTA,BIG STONE,27011,D,D,D,R,R,R
MINNESOTA,BLUE EARTH,27013,R,D,D,D,R,D
MINNESOTA,BROWN,27015,R,R,R,R,R,R
MINNESOTA,CARLTON,27017,D,D,D,D,D,D
MINNESOTA,CARVER,27019,R,R,R,R,R,R
MINNESOTA,CASS,27021,R,R,R,R,R,R
MINNESOTA,CHIPPEWA,27023,R,D,D,D,R,R
MINNESOTA,CHISAGO,27025,R,R,R,R,R,R
MINNESOTA,CLAY,27027,R,R,D,D,R,D
MINNESOTA,CLEARWATER,27029,R,R,R,R,R,R
MINNESOTA,COOK,27031,R,D,D,D,D,D
MINNESOTA,COTTONWOOD,27033,R,R,R,R,R,R
MINNESOTA,CROW WING,27035,R,R,R,R,R,R
MINNESOTA,DAKOTA,27037,R,R,D,D,D,D
MINNESOTA,DODGE,27039,R,R,R,R,R,R
MINNESOTA,DOUGLAS,27041,R,R,R,R,R,R
MINNESOTA,FARIBAULT,27043,R,R,R,R,R,R
MINNESOTA,FILLMORE,27045,D,D,D,D,R,R
MINNESOTA,FREEBORN,27047,D,D,D,D,R,R
MINNESOTA,GOODHUE,27049,R,R,R,R,R,R
MINNESOTA,GRANT,27051,R,R,D,R,R,R
MINNESOTA,HENNEPIN,27053,D,D,D,D,D,D
MINNESOTA,HOUSTON,27055,R,R,D,D,R,R
MINNESOTA,HUBBARD,27057,R,R,R,R,R,R
MINNESOTA,ISANTI,27059,R,R,R,R,R,R
MINNESOTA,ITASCA,27061,D,D,D,D,R,R
MINNESOTA,JACKSON,27063,R,R,R,R,R,R
MINNESOTA,KANABEC,27065,R,R,R,R,R,R
MINNESOTA,KANDIYOHI,27067,R,R,R,R,R,R
MINNESOTA,KITTSON,27069,R,D,D,D,R,R
MINNESOTA,KOOCHICHING,27071,R,D,D,D,R,R
MINNESOTA,LAC QUI PARLE,27073,D,D,D,D,R,R
MINNESOTA,LAKE,27075,D,D,D,D,D,D
MINNESOTA,LAKE OF THE WOODS,27077,R,R,R,R,R,R
MINNESOTA,LE SUEUR,27079,R,R,R,R,R,R
MINNESOTA,LINCOLN,27081,D,R,D,R,R,R
MINNESOTA,LYON,27083,R,R,R,R,R,R
MINNESOTA,MAHNOMEN,27087,R,D,D,D,R,R
MINNESOTA,MARSHALL,27089,R,R,D,R,R,R
MINNESOTA,MARTIN,27091,R,R,R,R,R,R
MINNESOTA,MCLEOD,27085,R,R,R,R,R,R
MINNESOTA,MEEKER,27093,R,R,R,R,R,R
MINNESOTA,MILLE LACS,27095,R,R,R,R,R,R
MINNESOTA,MORRISON,27097,R,R,R,R,R,R
MINNESOTA,MOWER,27099,D,D,D,D,R,R
MINNESOTA,MURRAY,27101,R,R,D,R,R,R
MINNESOTA,NICOLLET,27103,R,D,D,D,R,D
MINNESOTA,NOBLES,27105,R,R,R,R,R,R
MINNESOTA,NORMAN,27107,R,D,D,D,R,R
MINNESOTA,OLMSTED,27109,R,R,D,D,D,D
MINNESOTA,OTTER TAIL,27111,R,R,R,R,R,R
MINNESOTA,PENNINGTON,27113,R,R,D,R,R,R
MINNESOTA,PINE,27115,D,D,D,R,R,R
MINNESOTA,PIPESTONE,27117,R,R,R,R,R,R
MINNESOTA,POLK,27119,R,R,D,R,R,R
MINNESOTA,POPE,27121,R,R,D,R,R,R
MINNESOTA,RAMSEY,27123,D,D,D,D,D,D
MINNESOTA,RED LAKE,27125,R,R,D,R,R,R
MINNESOTA,REDWOOD,27127,R,R,R,R,R,R
MINNESOTA,RENVILLE,27129,R,R,R,R,R,R
MINNESOTA,RICE,27131,D,D,D,D,R,R
MINNESOTA,ROCK,27133,R,R,R,R,R,R
MINNESOTA,ROSEAU,27135,R,R,R,R,R,R
MINNESOTA,SAINT LOUIS,27137,D,D,D,D,D,D
MINNESOTA,SCOTT,27139,R,R,R,R,R,R
MINNESOTA,SHERBURNE,27141,R,R,R,R,R,R
MINNESOTA,SIBLEY,27143,R,R,R,R,R,R
MINNESOTA,STEARNS,27145,R,R,R,R,R,R
MINNESOTA,STEELE,27147,R,R,R,R,R,R
MINNESOTA,STEVENS,27149,R,R,D,R,R,R
MINNESOTA,SWIFT,27151,D,D,D,D,R,R
MINNESOTA,TODD,27153,R,R,R,R,R,R
MINNESOTA,TRAVERSE,27155,R,R,D,D,R,R
MINNESOTA,WABASHA,27157,R,R,R,R,R,R
MINNESOTA,WADENA,27159,R,R,R,R,R,R
MINNESOTA,WASECA,27161,R,R,R,R,R,R
MINNESOTA,WASHINGTON,27163,R,R,D,D,D,D
MINNESOTA,WATONWAN,27165,R,R,D,R,R,R
MINNESOTA,WILKIN,27167,R,R,R,R,R,R
MINNESOTA,WINONA,27169,D,D,D,D,R,D
MINNESOTA,WRIGHT,27171,R,R,R,R,R,R
MINNESOTA,YELLOW MEDICINE,27173,R,R,D,R,R,R
MISSISSIPPI,ADAMS,28001,D,D,D,D,D,D
MISSISSIPPI,ALCORN,28003,R,R,R,R,R,R
MISSISSIPPI,AMITE,28005,R,R,R,R,R,R
MISSISSIPPI,ATTALA,28007,R,R,R,R,R,R
MISSISSIPPI,BENTON,28009,D,D,R,D,R,R
MISSISSIPPI,BOLIVAR,28011,D,D,D,D,D,D
MISSISSIPPI,CALHOUN,28013,R,R,R,R,R,R
MISSISSIPPI,CARROLL,28015,R,R,R,R,R,R
MISSISSIPPI,CHICKASAW,28017,R,R,D,D,R,R
MISSISSIPPI,CHOCTAW,28019,R,R,R,R,R,R
MISSISSIPPI,CLAIBORNE,28021,D,D,D,D,D,D
MISSISSIPPI,CLARKE,28023,R,R,R,R,R,R
MISSISSIPPI,CLAY,28025,D,D,D,D,D,D
MISSISSIPPI,COAHOMA,28027,D,D,D,D,D,D
MISSISSIPPI,COPIAH,28029,R,R,D,D,D,D
MISSISSIPPI,COVINGTON,28031,R,R,R,R,R,R
MISSISSIPPI,DESOTO,28033,R,R,R,R,R,R
MISSISSIPPI,FORREST,28035,R,R,R,R,R,R
MISSISSIPPI,FRANKLIN,28037,R,R,R,R,R,R
MISSISSIPPI,GEORGE,28039,R,R,R,R,R,R
MISSISSIPPI,GREENE,28041,R,R,R,R,R,R
MISSISSIPPI,GRENADA,28043,R,R,R,R,R,R
MISSISSIPPI,HANCOCK,28045,R,R,R,R,R,R
MISSISSIPPI,HARRISON,28047,R,R,R,R,R,R
MISSISSIPPI,HINDS,28049,D,D,D,D,D,D
MISSISSIPPI,HOLMES,28051,D,D,D,D,D,D
MISSISSIPPI,HUMPHREYS,28053,D,D,D,D,D,D
MISSISSIPPI,ISSAQUENA,28055,D,D,D,D,D,D
MISSISSIPPI,ITAWAMBA,28057,R,R,R,R,R,R
MISSISSIPPI,JACKSON,28059,R,R,R,R,R,R
MISSISSIPPI,JASPER,28061,R,D,D,D,D,D
MISSISSIPPI,JEFFERSON,28063,D,D,D,D,D,D
MISSISSIPPI,JEFFERSON DAVIS,28065,D,D,D,D,D,D
MISSISSIPPI,JONES,28067,R,R,R,R,R,R
MISSISSIPPI,KEMPER,28069,D,D,D,D,D,D
MISSISSIPPI,LAFAYETTE,28071,R,R,R,R,R,R
MISSISSIPPI,LAMAR,28073,R,R,R,R,R,R
MISSISSIPPI,LAUDERDALE,28075,R,R,R,R,R,R
MISSISSIPPI,LAWRENCE,28077,R,R,R,R,R,R
MISSISSIPPI,LEAKE,28079,R,R,R,R,R,R
MISSISSIPPI,LEE,28081,R,R,R,R,R,R
MISSISSIPPI,LEFLORE,28083,D,D,D,D,D,D
MISSISSIPPI,LINCOLN,28085,R,R,R,R,R,R
MISSISSIPPI,LOWNDES,28087,R,R,R,R,R,R
MISSISSIPPI,MADISON,28089,R,R,R,R,R,R
MISSISSIPPI,MARION,28091,R,R,R,R,R,R
MISSISSIPPI,MARSHALL,28093,D,D,D,D,D,D
MISSISSIPPI,MONROE,28095,R,R,R,R,R,R
MISSISSIPPI,MONTGOMERY,28097,R,R,R,R,R,R
MISSISSIPPI,NESHOBA,28099,R,R,R,R,R,R
MISSISSIPPI,NEWTON,28101,R,R,R,R,R,R
MISSISSIPPI,NOXUBEE,28103,D,D,D,D,D,D
MISSISSIPPI,OKTIBBEHA,28105,R,R,D,D,D,D
MISSISSIPPI,PANOLA,28107,D,R,D,D,R,R
MISSISSIPPI,PEARL RIVER,28109,R,R,R,R,R,R
MISSISSIPPI,PERRY,28111,R,R,R,R,R,R
MISSISSIPPI,PIKE,28113,R,R,D,D,D,D
MISSISSIPPI,PONTOTOC,28115,R,R,R,R,R,R
MISSISSIPPI,PRENTISS,28117,R,R,R,R,R,R
MISSISSIPPI,QUITMAN,28119,D,D,D,D,D,D
MISSISSIPPI,RANKIN,28121,R,R,R,R,R,R
MISSISSIPPI,SCOTT,28123,R,R,R,R,R,R
MISSISSIPPI,SHARKEY,28125,D,D,D,D,D,D
MISSISSIPPI,SIMPSON,28127,R,R,R,R,R,R
MISSISSIPPI,SMITH,28129,R,R,R,R,R,R
MISSISSIPPI,STONE,28131,R,R,R,R,R,R
MISSISSIPPI,SUNFLOWER,28133,D,D,D,D,D,D
MISSISSIPPI,TALLAHATCHIE,28135,D,D,D,D,D,D
MISSISSIPPI,TATE,28137,R,R,R,R,R,R
MISSISSIPPI,TIPPAH,28139,R,R,R,R,R,R
MISSISSIPPI,TISHOMINGO,28141,R,R,R,R,R,R
MISSISSIPPI,TUNICA,28143,D,D,D,D,D,D
MISSISSIPPI,UNION,28145,R,R,R,R,R,R
MISSISSIPPI,WALTHALL,28147,R,R,R,R,R,R
MISSISSIPPI,WARREN,28149,R,R,R,D,R,D
MISSISSIPPI,WASHINGTON,28151,D,D,D,D,D,D
MISSISSIPPI,WAYNE,28153,R,R,R,R,R,R
MISSISSIPPI,WEBSTER,28155,R,R,R,R,R,R
