state,county,county_fips,2000,2004,2008,2012,2016,2020,keep,notes
TENNESSEE,HAMILTON,47065,-0.12375082,-0.155228221,-0.118329718,-0.149432289,-0.164435987,-0.096930099,,
TENNESSEE,HANCOCK,47067,-0.314698795,-0.384313725,-0.439089692,-0.514173998,-0.68175706,-0.732507289,,
TENNESSEE,HARDEMAN,47069,0.139043508,0.093767922,0.061760256,0.059105278,-0.079154535,-0.157010832,,
TENNESSEE,HARDIN,47071,-0.138465042,-0.226341169,-0.426806178,-0.516341115,-0.642275606,-0.674640319,,
TENNESSEE,HAWKINS,47073,-0.194057785,-0.334256055,-0.419486692,-0.46946507,-0.632569558,-0.657508862,,
TENNESSEE,HAYWOOD,47075,0.205773387,0.161499735,0.212781677,0.212577619,0.102136377,0.089931442,,
TENNESSEE,HENDERSON,47077,-0.236575783,-0.310717116,-0.429019753,-0.487717553,-0.620338651,-0.641014975,,
TENNESSEE,HENRY,47079,0.012104964,-0.050041085,-0.223624954,-0.302535521,-0.497875628,-0.511131787,,
TENNESSEE,HICKMAN,47081,0.182406388,-0.011302041,-0.143680866,-0.270981321,-0.495456291,-0.554007323,,
TENNESSEE,HOUSTON,47083,0.34793732,0.19148344,0.020870602,-0.059134457,-0.41540404,-0.501085187,,
TENNESSEE,HUMPHREYS,47085,0.272114953,0.157064032,-0.028759894,-0.135217835,-0.414231791,-0.498178728,,
TENNESSEE,JACKSON,47087,0.403870425,0.19239905,0.008664741,-0.153919694,-0.471786834,-0.560398272,,
TENNESSEE,JEFFERSON,47089,-0.24355789,-0.357296449,-0.427045111,-0.501509198,-0.591547819,-0.592691396,,
TENNESSEE,JOHNSON,47091,-0.340639915,-0.435762817,-0.422394174,-0.505004843,-0.672138623,-0.669401359,,
TENNESSEE,KNOX,47093,-0.171875208,-0.251056546,-0.230001182,-0.291628746,-0.237353138,-0.150156876,,
TENNESSEE,LAKE,47095,0.286870504,-0.117299578,-0.067470956,-0.133684715,-0.395939086,-0.474926254,,
TENNESSEE,LAUDERDALE,47097,0.117484904,0.035594978,-0.06543157,-0.069628266,-0.226041795,-0.276742889,,
TENNESSEE,LAWRENCE,47099,-0.067035245,-0.201789682,-0.337390762,-0.429266049,-0.612728201,-0.648520141,,
TENNESSEE,LEWIS,47101,0.05520362,-0.124282604,-0.237277617,-0.355773328,-0.583080917,-0.606525227,,
TENNESSEE,LINCOLN,47103,-0.035181537,-0.263428342,-0.421629855,-0.490880314,-0.587653581,-0.599820605,,
TENNESSEE,LOUDON,47105,-0.265817384,-0.419645554,-0.439821493,-0.527748833,-0.542559104,-0.503117866,,
TENNESSEE,MACON,47111,-0.047296256,-0.259752489,-0.419157609,-0.537002172,-0.691764392,-0.715610836,,
TENNESSEE,MADISON,47113,-0.061332154,-0.125048493,-0.070268668,-0.089086531,-0.154433368,-0.129289872,,
TENNESSEE,MARION,47115,0.077073171,-0.027323355,-0.195855557,-0.222787972,-0.447799669,-0.507996379,,
TENNESSEE,MARSHALL,47117,0.10706272,-0.103909562,-0.215696696,-0.289265432,-0.465473592,-0.499932787,,
TENNESSEE,MAURY,47119,-0.034316239,-0.170618797,-0.214114372,-0.269132885,-0.389069524,-0.365347108,,
TENNESSEE,MCMINN,47107,-0.241746988,-0.338296572,-0.39640215,-0.468655377,-0.596161024,-0.605717037,,
TENNESSEE,MCNAIRY,47109,-0.099454889,-0.169891173,-0.384187296,-0.445827382,-0.597031281,-0.634146341,,
TENNESSEE,MEIGS,47121,-0.071386431,-0.218833212,-0.33632287,-0.396316852,-0.575462963,-0.62527115,,
TENNESSEE,MONROE,47123,-0.168191956,-0.306307465,-0.383322406,-0.450422328,-0.596033464,-0.626003751,,
TENNESSEE,MONTGOMERY,47125,-0.021155619,-0.174660541,-0.078895219,-0.103375072,-0.184692815,-0.126566612,,
TENNESSEE,MOORE,47127,-0.016514559,-0.210241616,-0.382452575,-0.481600572,-0.625085441,-0.654139587,,
TENNESSEE,MORGAN,47129,-0.036189549,-0.200679348,-0.402814424,-0.452644526,-0.654287845,-0.700413223,,
TENNESSEE,OBION,47131,-0.009003215,-0.170668637,-0.340875149,-0.446694316,-0.579639154,-0.606537978,,
TENNESSEE,OVERTON,47133,0.217716115,0.067802585,-0.133217993,-0.257045929,-0.499939239,-0.586330577,,
TENNESSEE,PERRY,47135,0.169225401,0.018742058,-0.089,-0.223578787,-0.549912434,-0.630105018,,
TENNESSEE,PICKETT,47137,-0.152746762,-0.21436673,-0.348932984,-0.407664085,-0.567877629,-0.633230979,,
TENNESSEE,POLK,47139,-0.059528066,-0.178981938,-0.329641594,-0.371678495,-0.589723926,-0.633971292,,
TENNESSEE,PUTNAM,47141,-0.020634638,-0.191994547,-0.269512374,-0.370666667,-0.446530942,-0.433840383,,
TENNESSEE,RHEA,47143,-0.222881703,-0.328440699,-0.462362687,-0.488574127,-0.607304285,-0.63657696,,
TENNESSEE,ROANE,47145,-0.08299728,-0.247034044,-0.362347482,-0.412802276,-0.509622041,-0.508816607,,
TENNESSEE,ROBERTSON,47147,0.028466574,-0.215885304,-0.310893025,-0.35577618,-0.471102423,-0.469911321,,
TENNESSEE,RUTHERFORD,47149,-0.097857901,-0.243512264,-0.19100229,-0.247167368,-0.258842474,-0.153873421,,
TENNESSEE,SCOTT,47151,-0.092517007,-0.186598479,-0.473389356,-0.549640072,-0.717394356,-0.775298277,,
TENNESSEE,SEQUATCHIE,47153,-0.134036532,-0.193496588,-0.348169947,-0.399066511,-0.595012294,-0.628378378,,
TENNESSEE,SEVIER,47155,-0.336132466,-0.436724405,-0.480775463,-0.548251831,-0.615003305,-0.575674744,,
TENNESSEE,SHELBY,47157,0.144461107,0.155009266,0.27397758,0.260823639,0.27460779,0.304380259,,
TENNESSEE,SMITH,47159,0.340228634,0.038358266,-0.202945356,-0.285734443,-0.511699839,-0.589327146,,
TENNESSEE,STEWART,47161,0.218318695,0.033136307,-0.088251317,-0.174780059,-0.498584639,-0.590533672,,
TENNESSEE,SULLIVAN,47163,-0.217632386,-0.365826384,-0.413363126,-0.47157146,-0.552378047,-0.518955848,,
TENNESSEE,SUMNER,47165,-0.10862373,-0.302088549,-0.348991492,-0.419545329,-0.447073631,-0.386203174,,
TENNESSEE,TIPTON,47167,-0.227767037,-0.313650413,-0.364749565,-0.396121424,-0.473787317,-0.484583272,,
TENNESSEE,TROUSDALE,47169,0.344991511,0.168025078,-0.065761037,-0.128055077,-0.366139241,-0.48124062,,
TENNESSEE,UNICOI,47171,-0.188831856,-0.355907201,-0.40204901,-0.440163703,-0.612786657,-0.599975924,,
TENNESSEE,UNION,47173,-0.109087786,-0.241579732,-0.412251914,-0.481125601,-0.646870498,-0.683737535,,
TENNESSEE,VAN BUREN,47175,0.192397935,0.038363171,-0.201722575,-0.222173913,-0.529557668,-0.615542622,,
TENNESSEE,WARREN,47177,0.139060239,-0.048561901,-0.211597222,-0.250326546,-0.441154863,-0.495096508,,
TENNESSEE,WASHINGTON,47179,-0.205840493,-0.328627957,-0.334816872,-0.384805963,-0.426693467,-0.362207863,,
TENNESSEE,WAYNE,47181,-0.284771956,-0.342136052,-0.492310476,-0.563251914,-0.737408229,-0.745988904,,
TENNESSEE,WEAKLEY,47183,-0.045254981,-0.165443629,-0.311102995,-0.409905163,-0.511818779,-0.537022206,,
TENNESSEE,WHITE,47185,0.078456592,-0.118074573,-0.28309319,-0.372210066,-0.592977099,-0.627406473,,
TENNESSEE,WILLIAMSON,47187,-0.344965685,-0.448496425,-0.394805971,-0.464619382,-0.350039051,-0.261178569,,
TENNESSEE,WILSON,47189,-0.063564985,-0.307186451,-0.365703004,-0.415813899,-0.44102302,-0.377263554,,
TEXAS,ANDERSON,48001,-0.317904509,-0.420035581,-0.435544881,-0.521157168,-0.579136479,-0.580173714,,
TEXAS,ANDREWS,48003,-0.550447316,-0.69664903,-0.653704904,-0.634538153,-0.625328748,-0.698106771,,
TEXAS,ANGELINA,48005,-0.248053681,-0.339514878,-0.349535211,-0.438956558,-0.472401458,-0.460837624,,
TEXAS,ARANSAS,48007,-0.333818358,-0.423931808,-0.377070976,-0.4276534,-0.501807458,-0.51448332,,
TEXAS,ARCHER,48009,-0.489867401,-0.601662548,-0.654066438,-0.738472622,-0.791968247,-0.803586322,,
TEXAS,ARMSTRONG,48011,-0.663113006,-0.657370518,-0.735353535,-0.780748663,-0.836434868,-0.863309353,,
TEXAS,ATASCOSA,48013,-0.177647497,-0.265269066,-0.10535319,-0.183004481,-0.29013384,-0.340158958,,
TEXAS,AUSTIN,48015,-0.461038257,-0.512988226,-0.508915622,-0.602025925,-0.596138178,-0.583757043,,
TEXAS,BAILEY,48017,-0.526794258,-0.562603648,-0.404145078,-0.480726872,-0.528165086,-0.551075269,,
TEXAS,BANDERA,48019,-0.575690912,-0.594325592,-0.503925998,-0.58869602,-0.629966725,-0.59394416,,
TEXAS,BASTROP,48021,-0.182270046,-0.149140395,-0.082182267,-0.170295331,-0.202396851,-0.137515342,,
TEXAS,BAYLOR,48023,-0.313508065,-0.42804878,-0.545343883,-0.646984925,-0.717811875,-0.77027027,,
TEXAS,BEE,48025,-0.076110444,-0.145303635,-0.101262719,-0.114735373,-0.15321155,-0.288535032,,
TEXAS,BELL,48027,-0.319113302,-0.313205559,-0.097737286,-0.163120896,-0.149451544,-0.085409225,,
TEXAS,BEXAR,48029,-0.073789875,-0.104608743,0.055642316,0.045240139,0.134346938,0.181409879,,
TEXAS,BLANCO,48031,-0.521900717,-0.438481675,-0.395019235,-0.486225618,-0.522075638,-0.474667383,,
TEXAS,BORDEN,48033,-0.626062323,-0.690807799,-0.764542936,-0.804407713,-0.819178082,-0.915865385,,
TEXAS,BOSQUE,48035,-0.415805022,-0.517005009,-0.518571802,-0.614192496,-0.645700434,-0.647381109,,
TEXAS,BOWIE,48037,-0.219755937,-0.293572275,-0.379327005,-0.414444696,-0.464886423,-0.427824678,,
TEXAS,BRAZORIA,48039,-0.356940227,-0.372747941,-0.295740423,-0.341402861,-0.244188445,-0.181986528,,
TEXAS,BRAZOS,48041,-0.43682495,-0.395256771,-0.289110835,-0.352596405,-0.232357799,-0.143203113,,
TEXAS,BREWSTER,48043,-0.144692737,-0.066755319,0.029487179,-0.054564262,-0.047977422,-0.042098714,,
TEXAS,BRISCOE,48045,-0.414507772,-0.528976572,-0.496385542,-0.656695157,-0.725543478,-0.773793103,,
TEXAS,BROOKS,48047,0.533936652,0.365744203,0.515807709,0.573866001,0.510015408,0.190016103,,
TEXAS,BROWN,48049,-0.500851393,-0.63965481,-0.614718615,-0.716354772,-0.741194924,-0.725843822,,
TEXAS,BURLESON,48051,-0.22280941,-0.316768338,-0.374193548,-0.459417596,-0.549568966,-0.57556046,,
TEXAS,BURNET,48053,-0.432965538,-0.464299327,-0.441070266,-0.545903787,-0.564517809,-0.531132419,,
TEXAS,CALDWELL,48055,-0.142599469,-0.119444205,-0.06043956,-0.111131189,-0.156797883,-0.090763374,,
TEXAS,CALHOUN,48057,-0.145969831,-0.257901573,-0.200174444,-0.260830325,-0.361809045,-0.44462831,,
TEXAS,CALLAHAN,48059,-0.506944444,-0.613547931,-0.616864941,-0.697902636,-0.770030471,-0.772540984,,
TEXAS,CAMERON,48061,0.087242374,-0.011611429,0.288261496,0.310501333,0.325046971,0.131649938,,
TEXAS,CAMP,48063,-0.131078224,-0.193737328,-0.232975695,-0.335178777,-0.427344782,-0.441106719,,
TEXAS,CARSON,48065,-0.633114515,-0.667459239,-0.718791946,-0.777177826,-0.799932524,-0.795003203,,
TEXAS,CASS,48067,-0.152191669,-0.228483692,-0.404271484,-0.495334238,-0.594215813,-0.591512889,,
TEXAS,CASTRO,48069,-0.373831776,-0.478600823,-0.367961589,-0.396413403,-0.444667001,-0.545367259,,
TEXAS,CHAMBERS,48071,-0.395778095,-0.486307838,-0.511585916,-0.610587038,-0.619027761,-0.616848328,,
TEXAS,CHEROKEE,48073,-0.333218683,-0.43500221,-0.431564841,-0.509673819,-0.562835021,-0.558283781,,
TEXAS,CHILDRESS,48075,-0.425211665,-0.521455224,-0.55966899,-0.673847695,-0.74328215,-0.716542343,,
TEXAS,CLAY,48077,-0.356264826,-0.505295008,-0.585877505,-0.697251335,-0.7654444,-0.775591922,,
TEXAS,COCHRAN,48079,-0.395388557,-0.546846847,-0.448438978,-0.428571429,-0.5427303,-0.632,,
TEXAS,COKE,48081,-0.516171617,-0.665838509,-0.607393244,-0.737926136,-0.790583275,-0.791455874,,
TEXAS,COLEMAN,48083,-0.512576859,-0.589911134,-0.639654241,-0.735967927,-0.76557782,-0.773520854,,
TEXAS,COLLIN,48085,-0.486233041,-0.430341744,-0.255746284,-0.315278663,-0.167091381,-0.043542302,,
TEXAS,COLLINGSWORTH,48087,-0.385159011,-0.504291845,-0.593305439,-0.682608696,-0.724913495,-0.73316913,,
TEXAS,COLORADO,48089,-0.370257967,-0.432639792,-0.393511313,-0.492423309,-0.509573593,-0.506466165,,
TEXAS,COMAL,48091,-0.53340662,-0.54628073,-0.474459072,-0.540821673,-0.496928174,-0.426517572,,
TEXAS,COMANCHE,48093,-0.338112306,-0.452164009,-0.475177305,-0.622503057,-0.676723315,-0.710483076,,
TEXAS,CONCHO,48095,-0.498640073,-0.537300922,-0.510677809,-0.598401598,-0.690074906,-0.679022082,,
TEXAS,COOKE,48097,-0.517855817,-0.580260806,-0.58674827,-0.676259494,-0.678721404,-0.652032007,,
TEXAS,CORYELL,48099,-0.386292835,-0.41412766,-0.268983199,-0.365092749,-0.392319071,-0.3351211,,
TEXAS,COTTLE,48101,-0.344782034,-0.436197917,-0.456737589,-0.506072874,-0.676470588,-0.645015106,,
TEXAS,CRANE,48103,-0.519347037,-0.673443456,-0.550206327,-0.553390491,-0.541907514,-0.669328011,,
TEXAS,CROCKETT,48105,-0.326895565,-0.44849537,-0.332686084,-0.327385038,-0.435842294,-0.556543837,,
TEXAS,CROSBY,48107,-0.282217782,-0.450549451,-0.280564263,-0.275881365,-0.412615741,-0.444956477,,
TEXAS,CULBERSON,48109,0.162055336,-0.040609137,0.309617918,0.310580205,0.226857888,0.02662037,,
TEXAS,DALLAM,48111,-0.598623853,-0.655443322,-0.608558842,-0.64863103,-0.672927461,-0.740832815,,
TEXAS,DALLAS,48113,-0.076727582,-0.013966663,0.153005635,0.154563262,0.261056717,0.317018741,,
TEXAS,DAWSON,48115,-0.387270097,-0.507150715,-0.428222656,-0.431630972,-0.505472916,-0.565584587,,
TEXAS,DEAF SMITH,48117,-0.490971108,-0.568134568,-0.467748735,-0.418426549,-0.409392789,-0.440347072,,
TEXAS,DELTA,48119,-0.219473684,-0.393852065,-0.453132144,-0.530227948,-0.629548444,-0.678626543,,
TEXAS,DENTON,48121,-0.422556032,-0.404870662,-0.241610931,-0.315514806,-0.199946425,-0.08083232,,
TEXAS,DEWITT,48123,-0.480511079,-0.518419489,-0.478720193,-0.550617656,-0.636469901,-0.624907613,,
TEXAS,DICKENS,48125,-0.346197503,-0.53621825,-0.510288066,-0.566241413,-0.689768977,-0.731781377,,
TEXAS,DIMMIT,48127,0.438582467,0.330061694,0.50683022,0.472745972,0.371782946,0.240043644,,
TEXAS,DONLEY,48129,-0.56602676,-0.605381166,-0.640828402,-0.691205212,-0.705802048,-0.752427184,,
TEXAS,DUVAL,48131,0.592445328,0.429234906,0.503969154,0.541206262,0.35196737,0.026123095,,
TEXAS,EASTLAND,48133,-0.429840973,-0.534781975,-0.598248579,-0.688837567,-0.751831107,-0.754129989,,
TEXAS,ECTOR,48135,-0.40934926,-0.521151198,-0.479582093,-0.4887891,-0.404352587,-0.478347649,,
TEXAS,EDWARDS,48137,-0.429028815,-0.548286604,-0.315942029,-0.463800905,-0.412861137,-0.68011257,,
TEXAS,EL PASO,48141,0.18114753,0.129035872,0.325201233,0.323654966,0.431437143,0.351649052,,
TEXAS,ELLIS,48139,-0.414453052,-0.49440186,-0.422353444,-0.474469539,-0.450552039,-0.340986981,,
TEXAS,ERATH,48143,-0.478812416,-0.553375132,-0.544974677,-0.670568428,-0.651407183,-0.638822971,,
TEXAS,FALLS,48145,-0.143832021,-0.174008811,-0.196999464,-0.243467059,-0.334794207,-0.37143323,,
TEXAS,FANNIN,48147,-0.190715667,-0.32541806,-0.395758509,-0.525268419,-0.615742278,-0.634104085,,
TEXAS,FAYETTE,48149,-0.438478747,-0.454361835,-0.426358036,-0.548857928,-0.590567389,-0.580326095,,
TEXAS,FISHER,48151,-0.044871795,-0.209568383,-0.221973094,-0.357274401,-0.498554078,-0.600219058,,
TEXAS,FLOYD,48153,-0.516528926,-0.575464396,-0.41808806,-0.46618705,-0.530372639,-0.562040216,,
TEXAS,FOARD,48155,-0.041366906,-0.190800681,-0.239776952,-0.42020202,-0.526315789,-0.627949183,,
TEXAS,FORT BEND,48157,-0.210494782,-0.152620902,-0.023853428,-0.068258546,0.066376409,0.105825226,,
TEXAS,FRANKLIN,48159,-0.403801843,-0.515532369,-0.524604765,-0.633074935,-0.666666667,-0.670193651,,
TEXAS,FREESTONE,48161,-0.290769462,-0.417120514,-0.435098793,-0.501453104,-0.592790213,-0.614854781,,
TEXAS,FRIO,48163,0.131540698,-0.015267176,0.187346135,0.205897177,0.133636364,-0.075961356,,
TEXAS,GAINES,48165,-0.568950564,-0.704130644,-0.672485862,-0.725282833,-0.716450216,-0.797031354,,
TEXAS,GALVESTON,48167,-0.111601045,-0.163906738,-0.194783056,-0.268427842,-0.24490045,-0.226164066,,
TEXAS,GARZA,48169,-0.479096045,-0.636865342,-0.560571429,-0.630769231,-0.670485175,-0.715063521,,
TEXAS,GILLESPIE,48171,-0.663810484,-0.622608846,-0.566299238,-0.657450199,-0.617375511,-0.589148265,,
TEXAS,GLASSCOCK,48173,-0.856392294,-0.833020638,-0.807899461,-0.833910035,-0.859271523,-0.875957121,,
TEXAS,GOLIAD,48175,-0.257959906,-0.299343045,-0.265116279,-0.337478311,-0.444174757,-0.552690864,,
TEXAS,GONZALES,48177,-0.364969517,-0.428761209,-0.303642437,-0.402674591,-0.476160404,-0.481040795,,
TEXAS,GRAY,48179,-0.654367746,-0.696570229,-0.709578261,-0.752063879,-0.783119514,-0.772423542,,
TEXAS,GRAYSON,48181,-0.299173761,-0.390000675,-0.379004772,-0.479509748,-0.527754345,-0.498654874,,
TEXAS,GREGG,48183,-0.403169152,-0.415892259,-0.37636705,-0.393764907,-0.409279264,-0.36882581,,
TEXAS,GRIMES,48185,-0.256836225,-0.317559153,-0.343427061,-0.442041623,-0.510961922,-0.531577251,,
TEXAS,GUADALUPE,48187,-0.431445677,-0.462376135,-0.310001896,-0.350870461,-0.315468161,-0.241538798,,
TEXAS,HALE,48189,-0.51701427,-0.58568052,-0.448858493,-0.479670206,-0.481485663,-0.510953474,,
TEXAS,HALL,48191,-0.341632089,-0.350039154,-0.47943038,-0.511271416,-0.668194317,-0.707442258,,
TEXAS,HAMILTON,48193,-0.464751185,-0.539142091,-0.532821599,-0.655123874,-0.712983425,-0.683750862,,
TEXAS,HANSFORD,48195,-0.802681992,-0.774569166,-0.76450999,-0.830275229,-0.800719055,-0.822178798,,
TEXAS,HARDEMAN,48197,-0.263326911,-0.431257344,-0.517868339,-0.584615385,-0.633179114,-0.689240506,,
TEXAS,HARDIN,48199,-0.356974658,-0.4549493,-0.611728335,-0.675541156,-0.738630378,-0.737615343,,
TEXAS,HARRIS,48201,-0.113756152,-0.10193002,0.01630342,0.000816938,0.123433823,0.13259423,,
TEXAS,HARRISON,48203,-0.215759687,-0.260496511,-0.314091291,-0.34604509,-0.436869067,-0.456237171,,
TEXAS,HARTLEY,48205,-0.633185623,-0.690140845,-0.736020151,-0.796654469,-0.797643443,-0.805101059,,
TEXAS,HASKELL,48207,-0.029723266,-0.278145695,-0.325614367,-0.432687531,-0.615254237,-0.67163505,,
TEXAS,HAYS,48209,-0.255937291,-0.144512055,-0.020439613,-0.103777262,-0.00834211,0.108268202,,
TEXAS,HEMPHILL,48211,-0.645861601,-0.683505782,-0.71910828,-0.732935719,-0.755752212,-0.744186047,,
TEXAS,HENDERSON,48213,-0.308385687,-0.405733301,-0.446452592,-0.547471676,-0.598468963,-0.601674147,,
TEXAS,HIDALGO,48215,0.228490846,0.100613108,0.386843956,0.417536774,0.404567653,0.170551058,,
TEXAS,HILL,48217,-0.328830927,-0.419367195,-0.413481953,-0.529680365,-0.582960678,-0.607193088,,
TEXAS,HOCKLEY,48219,-0.567976279,-0.630196648,-0.522956181,-0.569105691,-0.622213104,-0.623950617,,
TEXAS,HOOD,48221,-0.441302485,-0.536091673,-0.540449637,-0.64637231,-0.661564237,-0.640668695,,
TEXAS,HOPKINS,48223,-0.310174152,-0.426048748,-0.446551591,-0.55351682,-0.605480869,-0.606800075,,
TEXAS,HOUSTON,48225,-0.300509956,-0.332387009,-0.372912801,-0.440102264,-0.506045732,-0.502860776,,
TEXAS,HOWARD,48227,-0.410976121,-0.472208607,-0.462792858,-0.499482461,-0.557950246,-0.584415584,,
TEXAS,HUDSPETH,48229,-0.145336226,-0.310383747,-0.031180401,-0.106604867,-0.205510907,-0.350214592,,
TEXAS,HUNT,48231,-0.340063762,-0.428956516,-0.405737705,-0.511248173,-0.555048488,-0.524833536,,
TEXAS,HUTCHINSON,48233,-0.603892632,-0.676272815,-0.689304874,-0.726412714,-0.758798283,-0.765530605,,
TEXAS,IRION,48235,-0.58259773,-0.655797101,-0.5875153,-0.705583756,-0.744125326,-0.718785152,,
TEXAS,JACK,48237,-0.432078009,-0.584452975,-0.680780681,-0.78301238,-0.793731343,-0.816234796,,
TEXAS,JACKSON,48239,-0.395181219,-0.48650778,-0.478940083,-0.564378109,-0.634100339,-0.660790178,,
TEXAS,JASPER,48241,-0.216147164,-0.301095316,-0.419849718,-0.483391285,-0.597585513,-0.614182307,,
TEXAS,JEFF DAVIS,48243,-0.400943396,-0.330762639,-0.227346278,-0.234060403,-0.229219144,-0.216858238,,
TEXAS,JEFFERSON,48245,0.058555501,0.028770165,0.022458549,0.016089905,-0.004782122,-0.015797972,,
TEXAS,JIM HOGG,48247,0.4121465,0.306053269,0.476033058,0.566886623,0.568664464,0.178781925,,
TEXAS,JIM WELLS,48249,0.242867837,0.079347569,0.160609714,0.169622067,0.102916229,-0.097593094,,
TEXAS,JOHNSON,48251,-0.372462945,-0.474315718,-0.474985015,-0.556226709,-0.579696559,-0.529908359,,
TEXAS,JONES,48253,-0.360615079,-0.437700219,-0.460571625,-0.545356565,-0.651510067,-0.691440439,,
TEXAS,KARNES,48255,-0.237000929,-0.336186604,-0.215595317,-0.358422939,-0.433539781,-0.520563595,,
TEXAS,KAUFMAN,48257,-0.339721632,-0.406935388,-0.357774932,-0.443438131,-0.467926814,-0.338851864,,
TEXAS,KENDALL,48259,-0.621963334,-0.632603752,-0.559656037,-0.644716864,-0.599254473,-0.53164222,,
TEXAS,KENEDY,48261,0.057017544,0.017751479,0.069306931,-0.011976048,0.080645161,-0.319587629,,
TEXAS,KENT,48263,-0.300373134,-0.46743295,-0.542410714,-0.664197531,-0.693548387,-0.787878788,,
TEXAS,KERR,48265,-0.553099646,-0.563917914,-0.495743926,-0.591251885,-0.559986264,-0.517390521,,
TEXAS,KIMBLE,48267,-0.591236495,-0.637665198,-0.621269669,-0.766384778,-0.763831967,-0.743019197,,
TEXAS,KING,48269,-0.773722628,-0.762820513,-0.877300613,-0.924137931,-0.905660377,-0.899371069,,
TEXAS,KINNEY,48271,-0.308864266,-0.318125,-0.176660219,-0.25122807,-0.334265734,-0.435433562,,
TEXAS,KLEBERG,48273,-0.004894496,-0.081820916,0.072498987,0.078140788,0.036690496,-0.017361111,,
TEXAS,KNOX,48275,-0.209390863,-0.397551546,-0.45248538,-0.548344371,-0.607900512,-0.628434066,,
TEXAS,LA SALLE,48283,0.265640516,0.107623318,0.190315315,0.179829891,0.124817873,-0.11762261,,
TEXAS,LAMAR,48277,-0.273622813,-0.384430452,-0.419834441,-0.50270396,-0.589866208,-0.573733793,,
TEXAS,LAMB,48279,-0.508264463,-0.597752283,-0.483535912,-0.503544366,-0.585732165,-0.607936508,,
TEXAS,LAMPASAS,48281,-0.475860959,-0.545053381,-0.490961488,-0.574958356,-0.597440585,-0.571401096,,
TEXAS,LAVACA,48285,-0.413066525,-0.467408585,-0.538003162,-0.647214854,-0.71319709,-0.732666471,,
TEXAS,LEE,48287,-0.355130058,-0.371386334,-0.362552925,-0.46214435,-0.554705432,-0.557066897,,
TEXAS,LEON,48289,-0.390294025,-0.480806001,-0.589120864,-0.684233261,-0.736927006,-0.743716855,,
TEXAS,LIBERTY,48291,-0.256363002,-0.370706745,-0.437297697,-0.532884903,-0.578151399,-0.597156883,,
TEXAS,LIMESTONE,48293,-0.20409894,-0.291123049,-0.334945112,-0.407245802,-0.519188526,-0.50313359,,
TEXAS,LIPSCOMB,48295,-0.669242658,-0.72026926,-0.746815287,-0.791952055,-0.768768769,-0.793791574,,
TEXAS,LIVE OAK,48297,-0.428071928,-0.502499405,-0.490181992,-0.543398979,-0.632728963,-0.668777206,,
TEXAS,LLANO,48299,-0.481279703,-0.521175363,-0.522484162,-0.605566018,-0.619699435,-0.601421801,,
TEXAS,LOVING,48301,-0.608974359,-0.6625,-0.696202532,-0.703125,-0.830769231,-0.848484848,,
TEXAS,LUBBOCK,48303,-0.494487422,-0.511674593,-0.367236041,-0.407944376,-0.380030905,-0.321511046,,
TEXAS,LYNN,48305,-0.453454894,-0.566270365,-0.399810964,-0.4762634,-0.568939771,-0.621456607,,
TEXAS,MADISON,48313,-0.301407673,-0.39063643,-0.42832597,-0.511668322,-0.575891816,-0.581540204,,
TEXAS,MARION,48315,-0.047582697,-0.128104876,-0.217074318,-0.289117235,-0.428975932,-0.438116776,,
TEXAS,MARTIN,48317,-0.566957414,-0.678472607,-0.626822157,-0.689655172,-0.674801362,-0.726388889,,
TEXAS,MASON,48319,-0.519156024,-0.549350024,-0.470532768,-0.602134146,-0.632960622,-0.620048504,,
TEXAS,MATAGORDA,48321,-0.231800305,-0.300614967,-0.27438778,-0.334624578,-0.398983273,-0.445253879,,
TEXAS,MAVERICK,48323,0.309025897,0.191648395,0.570253222,0.580516899,0.557918752,0.094552326,,
TEXAS,MCCULLOCH,48307,-0.441780822,-0.534161491,-0.509966777,-0.628800535,-0.667096358,-0.702561118,,
TEXAS,MCLENNAN,48309,-0.297911003,-0.31960532,-0.239049125,-0.297943414,-0.268061966,-0.233519291,,
TEXAS,MCMULLEN,48311,-0.640091116,-0.659574468,-0.499068901,-0.723658052,-0.829659319,-0.78875969,,
TEXAS,MEDINA,48325,-0.354618193,-0.409213544,-0.338882887,-0.392236276,-0.432042213,-0.391446352,,
TEXAS,MENARD,48327,-0.311111111,-0.389845875,-0.409626719,-0.581861013,-0.611111111,-0.608949416,,
TEXAS,MIDLAND,48329,-0.603422245,-0.63746264,-0.572615544,-0.614458372,-0.547590019,-0.565673899,,
TEXAS,MILAM,48331,-0.154432217,-0.210178754,-0.260021539,-0.345686513,-0.497807018,-0.51881263,,
TEXAS,MILLS,48333,-0.51426102,-0.617660242,-0.622416169,-0.728305316,-0.760801782,-0.776846307,,
TEXAS,MITCHELL,48335,-0.338383838,-0.497654418,-0.50555327,-0.525906736,-0.649362477,-0.687475766,,
TEXAS,MONTAGUE,48337,-0.367667121,-0.501962771,-0.584654088,-0.700941814,-0.771850302,-0.765658417,,
TEXAS,MONTGOMERY,48339,-0.539613795,-0.567409022,-0.526972321,-0.606823289,-0.510570194,-0.438254715,,
TEXAS,MOORE,48341,-0.597542533,-0.638237385,-0.581018944,-0.602607823,-0.544852385,-0.598583878,,
TEXAS,MORRIS,48343,0.01513602,-0.072186434,-0.210175305,-0.267367192,-0.40639453,-0.394308216,,
